Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,positive regulation of reactive oxygen species metabolic process (GO:2000379),1/49,0.0313950757631915,0.046808923201144,0,0,34.61631944444444,119.81068935137382,AGTR1
GO_Biological_Process_2021,organic hydroxy compound biosynthetic process (GO:1901617),1/50,0.032026213248763,0.0476065332076207,0,0,33.90816326530612,116.6847899929619,HMGCR
GO_Biological_Process_2021,positive regulation of fat cell differentiation (GO:0045600),1/51,0.0326569711233982,0.0482543304659167,0,0,33.22833333333333,113.69728633442386,PPARG
GO_Biological_Process_2021,sensory perception (GO:0007600),1/51,0.0326569711233982,0.0482543304659167,0,0,33.22833333333333,113.69728633442386,ADORA2A
GO_Biological_Process_2021,regulation of release of sequestered calcium ion into cytosol (GO:0051279),1/52,0.0332873496068505,0.0486054219923039,0,0,32.57516339869281,110.83952930563026,PDE4D
GO_Biological_Process_2021,negative regulation of BMP signaling pathway (GO:0030514),1/52,0.0332873496068505,0.0486054219923039,0,0,32.57516339869281,110.83952930563026,PPARG
GO_Biological_Process_2021,negative regulation of protein metabolic process (GO:0051248),1/52,0.0332873496068505,0.0486054219923039,0,0,32.57516339869281,110.83952930563026,HMGCR
GO_Biological_Process_2021,sprouting angiogenesis (GO:0002040),1/52,0.0332873496068505,0.0486054219923039,0,0,32.57516339869281,110.83952930563026,KDR
GO_Biological_Process_2021,positive regulation of macroautophagy (GO:0016239),1/53,0.0339173488988434,0.0492348613047727,0,0,31.947115384615383,108.10356363888964,KDR
GO_Biological_Process_2021,positive regulation of NIK/NF-kappaB signaling (GO:1901224),1/53,0.0339173488988434,0.0492348613047727,0,0,31.947115384615383,108.10356363888964,RELA
GO_Biological_Process_2021,positive regulation of leukocyte chemotaxis (GO:0002690),1/54,0.0345469692098807,0.0498564132912273,0,0,31.342767295597483,105.4820602978719,SERPINE1
GO_Biological_Process_2021,regulation of focal adhesion assembly (GO:0051893),1/54,0.0345469692098807,0.0498564132912273,0,0,31.342767295597483,105.4820602978719,KDR
GO_Biological_Process_2021,negative regulation of cytokine-mediated signaling pathway (GO:0001960),1/55,0.0351762107497116,0.0506169311660094,0,0,30.760802469135804,102.96825664265003,PPARG
GO_Biological_Process_2021,blood vessel morphogenesis (GO:0048514),1/56,0.0358050737240217,0.0510764019982443,0,0,30.2,100.5559032787779,KDR
GO_Biological_Process_2021,Rho protein signal transduction (GO:0007266),1/56,0.0358050737240217,0.0510764019982443,0,0,30.2,100.5559032787779,AGTR1
GO_Biological_Process_2021,peptidyl-tyrosine modification (GO:0018212),1/56,0.0358050737240217,0.0510764019982443,0,0,30.2,100.5559032787779,KDR
GO_Biological_Process_2021,regulation of reactive oxygen species metabolic process (GO:2000377),1/57,0.0364335583389396,0.0513806591959405,0,0,29.65922619047619,98.23921673902151,AGTR1
GO_Biological_Process_2021,positive regulation of cell junction assembly (GO:1901890),1/57,0.0364335583389396,0.0513806591959405,0,0,29.65922619047619,98.23921673902151,KDR
GO_Biological_Process_2021,renal system development (GO:0072001),1/57,0.0364335583389396,0.0513806591959405,0,0,29.65922619047619,98.23921673902151,AGTR1
GO_Biological_Process_2021,positive regulation of interferon-gamma production (GO:0032729),1/57,0.0364335583389396,0.0513806591959405,0,0,29.65922619047619,98.23921673902151,PDE4D
GO_Biological_Process_2021,positive regulation of cell population proliferation (GO:0008284),2/474,0.0367859657093077,0.0517302642787139,0,0,7.5173343605547,24.827040681565627,KDR;RELA
GO_Biological_Process_2021,fat cell differentiation (GO:0045444),1/58,0.0370616648121668,0.051823514355996,0,0,29.1374269005848,96.0128372683442,PPARG
GO_Biological_Process_2021,positive regulation of mitochondrion organization (GO:0010822),1/58,0.0370616648121668,0.051823514355996,0,0,29.1374269005848,96.0128372683442,KDR
GO_Biological_Process_2021,cellular response to cytokine stimulus (GO:0071345),2/482,0.0379286058029094,0.0528863658378596,0,0,7.389015151515151,24.177224669895686,AXL;RELA
GO_Biological_Process_2021,"regulation of DNA-templated transcription, initiation (GO:2000142)",1/61,0.0389437174197565,0.0541492700078076,0,0,27.676388888888887,89.82753445091376,RELA
GO_Biological_Process_2021,I-kappaB kinase/NF-kappaB signaling (GO:0007249),1/62,0.0395703133756882,0.0547131427959935,0,0,27.22131147540984,87.91601919409594,RELA
GO_Biological_Process_2021,stress-activated MAPK cascade (GO:0051403),1/62,0.0395703133756882,0.0547131427959935,0,0,27.22131147540984,87.91601919409594,ADORA2B
GO_Biological_Process_2021,negative regulation of endopeptidase activity (GO:0010951),1/63,0.040196532223731,0.0549648714109029,0,0,26.780913978494624,86.07317595715509,SERPINE1
GO_Biological_Process_2021,negative regulation of peptidase activity (GO:0010466),1/63,0.040196532223731,0.0549648714109029,0,0,26.780913978494624,86.07317595715509,SERPINE1
GO_Biological_Process_2021,cellular response to reactive oxygen species (GO:0034614),1/63,0.040196532223731,0.0549648714109029,0,0,26.780913978494624,86.07317595715509,RELA
GO_Biological_Process_2021,positive regulation of viral process (GO:0048524),1/63,0.040196532223731,0.0549648714109029,0,0,26.780913978494624,86.07317595715509,AXL
GO_Biological_Process_2021,regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),1/64,0.040822374174892,0.0553618499084152,0,0,26.354497354497354,84.29551762933323,RELA
GO_Biological_Process_2021,regulation of extrinsic apoptotic signaling pathway (GO:2001236),1/64,0.040822374174892,0.0553618499084152,0,0,26.354497354497354,84.29551762933323,RELA
GO_Biological_Process_2021,lipid homeostasis (GO:0055088),1/64,0.040822374174892,0.0553618499084152,0,0,26.354497354497354,84.29551762933323,PPARG
GO_Biological_Process_2021,steroid biosynthetic process (GO:0006694),1/65,0.0414478394284331,0.0559037616269057,0,0,25.94140625,82.57978498333833,HMGCR
GO_Biological_Process_2021,chemical homeostasis (GO:0048878),1/65,0.0414478394284331,0.0559037616269057,0,0,25.94140625,82.57978498333833,PPARG
GO_Biological_Process_2021,embryonic organ development (GO:0048568),1/66,0.0420729281997368,0.0565912856781575,0,0,25.54102564102564,80.9229285312976,KDR
GO_Biological_Process_2021,positive regulation of nucleic acid-templated transcription (GO:1903508),2/511,0.0421862311418992,0.0565912856781575,0,0,6.957671012680835,22.025630471341497,PPARG;RELA
GO_Biological_Process_2021,regulation of gene silencing by miRNA (GO:0060964),1/67,0.0426976406866875,0.0571225192970549,0,0,25.15277777777778,79.3220921121178,PPARG
GO_Biological_Process_2021,cell chemotaxis (GO:0060326),1/69,0.0439459376578998,0.0584764493028505,0,0,24.410539215686278,76.2779330882361,AGTR1
GO_Biological_Process_2021,peptidyl-tyrosine phosphorylation (GO:0018108),1/69,0.0439459376578998,0.0584764493028505,0,0,24.410539215686278,76.2779330882361,KDR
GO_Biological_Process_2021,carbohydrate homeostasis (GO:0033500),1/70,0.044569522553697,0.0588317697708801,0,0,24.05555555555556,74.82973704934292,PPARG
GO_Biological_Process_2021,kidney development (GO:0001822),1/70,0.044569522553697,0.0588317697708801,0,0,24.05555555555556,74.82973704934292,AGTR1
GO_Biological_Process_2021,sterol metabolic process (GO:0016125),1/70,0.044569522553697,0.0588317697708801,0,0,24.05555555555556,74.82973704934292,HMGCR
GO_Biological_Process_2021,regulation of endopeptidase activity (GO:0052548),1/71,0.0451927319981768,0.0593379372389855,0,0,23.710714285714285,73.42779054088277,SERPINE1
GO_Biological_Process_2021,myeloid leukocyte differentiation (GO:0002573),1/71,0.0451927319981768,0.0593379372389855,0,0,23.710714285714285,73.42779054088277,PPARG
GO_Biological_Process_2021,negative regulation of epithelial cell proliferation (GO:0050680),1/72,0.0458155662055763,0.0599965747930166,0,0,23.37558685446009,72.0700051727417,VDR
GO_Biological_Process_2021,negative regulation of cell adhesion (GO:0007162),1/73,0.04643802536608,0.0604916383058147,0,0,23.04976851851852,70.7544140609547,SERPINE1
GO_Biological_Process_2021,defense response to Gram-negative bacterium (GO:0050829),1/73,0.04643802536608,0.0604916383058147,0,0,23.04976851851852,70.7544140609547,SERPINE1
GO_Biological_Process_2021,regulation of transcription by RNA polymerase II (GO:0006357),4/2206,0.0467078442204305,0.0606834196564649,0,0,3.5896659602381678,10.998173491615526,VDR;SERPINE1;PPARG;RELA
GO_Biological_Process_2021,regulation of cytokine-mediated signaling pathway (GO:0001959),1/74,0.0470601097064945,0.0608218128060438,0,0,22.732876712328768,69.47916318158998,AXL
GO_Biological_Process_2021,NIK/NF-kappaB signaling (GO:0038061),1/74,0.0470601097064945,0.0608218128060438,0,0,22.732876712328768,69.47916318158998,RELA
GO_Biological_Process_2021,regulation of BMP signaling pathway (GO:0030510),1/76,0.0483031547149421,0.06226578537473,0,0,22.12444444444445,67.04278374363157,PPARG
GO_Biological_Process_2021,inorganic cation import across plasma membrane (GO:0098659),1/77,0.0489241158050175,0.0624160755759888,0,0,21.832236842105264,65.87844365768125,SLC5A2
GO_Biological_Process_2021,positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),1/77,0.0489241158050175,0.0624160755759888,0,0,21.832236842105264,65.87844365768125,KDR
GO_Biological_Process_2021,cholesterol metabolic process (GO:0008203),1/77,0.0489241158050175,0.0624160755759888,0,0,21.832236842105264,65.87844365768125,HMGCR
GO_Biological_Process_2021,positive regulation of type I interferon production (GO:0032481),1/77,0.0489241158050175,0.0624160755759888,0,0,21.832236842105264,65.87844365768125,RELA
GO_Biological_Process_2021,negative regulation of apoptotic signaling pathway (GO:2001234),1/78,0.0495447028828492,0.0628836613513086,0,0,21.547619047619047,64.74800798109044,RELA
GO_Biological_Process_2021,negative regulation of blood vessel morphogenesis (GO:2000181),1/78,0.0495447028828492,0.0628836613513086,0,0,21.547619047619047,64.74800798109044,PPARG
GO_Biological_Process_2021,negative regulation of cellular response to growth factor stimulus (GO:0090288),1/80,0.0507847558615241,0.0638031831255189,0,0,21.0,62.58334006884147,PPARG
GO_Biological_Process_2021,regulation of fat cell differentiation (GO:0045598),1/80,0.0507847558615241,0.0638031831255189,0,0,21.0,62.58334006884147,PPARG
GO_Biological_Process_2021,lipid biosynthetic process (GO:0008610),1/80,0.0507847558615241,0.0638031831255189,0,0,21.0,62.58334006884147,HMGCR
GO_Biological_Process_2021,regulation of NIK/NF-kappaB signaling (GO:1901222),1/80,0.0507847558615241,0.0638031831255189,0,0,21.0,62.58334006884147,RELA
GO_Biological_Process_2021,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),1/81,0.0514042221710775,0.0640934256289254,0,0,20.73645833333333,61.54653341446361,PPARG
GO_Biological_Process_2021,positive regulation of cellular amide metabolic process (GO:0034250),1/81,0.0514042221710775,0.0640934256289254,0,0,20.73645833333333,61.54653341446361,RELA
GO_Biological_Process_2021,phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200),1/81,0.0514042221710775,0.0640934256289254,0,0,20.73645833333333,61.54653341446361,AGTR1
GO_Biological_Process_2021,regulation of osteoblast differentiation (GO:0045667),1/83,0.0526420354551319,0.065471878267061,0,0,20.228658536585368,59.55803218916631,PPARG
GO_Biological_Process_2021,response to insulin (GO:0032868),1/84,0.0532603828402292,0.0659097237647836,0,0,19.983935742971887,58.60414077176453,PPARG
GO_Biological_Process_2021,lymphocyte differentiation (GO:0030098),1/84,0.0532603828402292,0.0659097237647836,0,0,19.983935742971887,58.60414077176453,AXL
GO_Biological_Process_2021,negative regulation of defense response (GO:0031348),1/85,0.0538783576585865,0.0665081971097265,0,0,19.745039682539684,57.67578236677708,PPARG
GO_Biological_Process_2021,glucose homeostasis (GO:0042593),1/86,0.0544959601278673,0.0667710402556791,0,0,19.511764705882356,56.77199069596926,PPARG
GO_Biological_Process_2021,positive regulation of endothelial cell migration (GO:0010595),1/86,0.0544959601278673,0.0667710402556791,0,0,19.511764705882356,56.77199069596926,KDR
GO_Biological_Process_2021,response to interleukin-1 (GO:0070555),1/86,0.0544959601278673,0.0667710402556791,0,0,19.511764705882356,56.77199069596926,RELA
GO_Biological_Process_2021,sodium ion transmembrane transport (GO:0035725),1/87,0.0551131904457131,0.067360566100316,0,0,19.28391472868217,55.89184666184607,SLC5A2
GO_Biological_Process_2021,regulation of type I interferon production (GO:0032479),1/89,0.0563465354488023,0.0681944622179882,0,0,18.84375,54.19904429476309,RELA
GO_Biological_Process_2021,regulation of cation channel activity (GO:2001257),1/89,0.0563465354488023,0.0681944622179882,0,0,18.84375,54.19904429476309,PDE4D
GO_Biological_Process_2021,regulation of endothelial cell migration (GO:0010594),1/89,0.0563465354488023,0.0681944622179882,0,0,18.84375,54.19904429476309,KDR
GO_Biological_Process_2021,second-messenger-mediated signaling (GO:0019932),1/89,0.0563465354488023,0.0681944622179882,0,0,18.84375,54.19904429476309,AGTR1
GO_Biological_Process_2021,positive regulation of autophagy (GO:0010508),1/90,0.0569626505406045,0.0684381359650466,0,0,18.631086142322097,53.384759293029546,KDR
GO_Biological_Process_2021,positive regulation of binding (GO:0051099),1/90,0.0569626505406045,0.0684381359650466,0,0,18.631086142322097,53.384759293029546,PPARG
GO_Biological_Process_2021,sodium ion transport (GO:0006814),1/90,0.0569626505406045,0.0684381359650466,0,0,18.631086142322097,53.384759293029546,SLC5A2
GO_Biological_Process_2021,regulation of endothelial cell proliferation (GO:0001936),1/92,0.0581937669386946,0.0697479773236171,0,0,18.21978021978022,51.81663638666002,KDR
GO_Biological_Process_2021,regulation of heart contraction (GO:0008016),1/93,0.0588087686569903,0.0703148320898797,0,0,18.02083333333333,51.06138805719774,PDE4D
GO_Biological_Process_2021,positive regulation of epithelial cell migration (GO:0010634),1/94,0.0594233996587116,0.0705385679401972,0,0,17.82616487455197,50.32446129740212,KDR
GO_Biological_Process_2021,hemopoiesis (GO:0030097),1/94,0.0594233996587116,0.0705385679401972,0,0,17.82616487455197,50.32446129740212,KDR
GO_Biological_Process_2021,interleukin-1-mediated signaling pathway (GO:0070498),1/94,0.0594233996587116,0.0705385679401972,0,0,17.82616487455197,50.32446129740212,RELA
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),2/625,0.0605616558414594,0.0717177503385704,0,0,5.651247628775718,15.846625771079625,KDR;RELA
GO_Biological_Process_2021,regulation of peptidyl-serine phosphorylation (GO:0033135),1/98,0.0618782205955173,0.0731019551188092,0,0,17.087628865979383,47.54781410425205,PDE4D
GO_Biological_Process_2021,response to UV (GO:0009411),1/99,0.0624910010872804,0.0736501084242948,0,0,16.912414965986393,46.89360626939404,RELA
GO_Biological_Process_2021,positive regulation of cellular protein metabolic process (GO:0032270),1/102,0.0643271264420606,0.0754548047128435,0,0,16.40759075907591,45.01871868898876,AGTR1
GO_Biological_Process_2021,regulation of protein catabolic process (GO:0042176),1/102,0.0643271264420606,0.0754548047128435,0,0,16.40759075907591,45.01871868898876,HMGCR
GO_Biological_Process_2021,cellular response to organonitrogen compound (GO:0071417),1/103,0.0649384302010941,0.0759917800225569,0,0,16.24591503267974,44.42146030184692,RELA
GO_Biological_Process_2021,steroid metabolic process (GO:0008202),1/104,0.0655493652791092,0.0765257920121676,0,0,16.0873786407767,43.83733060942407,VDR
GO_Biological_Process_2021,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),1/106,0.066770130249167,0.0777675634666769,0,0,15.77936507936508,42.70684291496826,KDR
GO_Biological_Process_2021,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),1/108,0.0679894229711755,0.0790017942974927,0,0,15.482866043613708,41.62418553992519,PPARG
GO_Biological_Process_2021,response to tumor necrosis factor (GO:0034612),1/110,0.0692072450617056,0.0802285393572465,0,0,15.19724770642202,40.58652539902874,RELA
GO_Biological_Process_2021,Fc-epsilon receptor signaling pathway (GO:0038095),1/111,0.069815605123331,0.0807446834954413,0,0,15.058333333333334,40.08374324378988,RELA
GO_Biological_Process_2021,Fc receptor signaling pathway (GO:0038093),1/112,0.070423598148171,0.0810690257752202,0,0,14.92192192192192,39.591244210462285,RELA
GO_Biological_Process_2021,regulation of macroautophagy (GO:0016241),1/112,0.070423598148171,0.0810690257752202,0,0,14.92192192192192,39.591244210462285,KDR
GO_Biological_Process_2021,negative regulation of cell motility (GO:2000146),1/114,0.071638483872761,0.0820857627708719,0,0,14.656342182890857,38.63591874781072,SERPINE1
GO_Biological_Process_2021,response to lipid (GO:0033993),1/114,0.071638483872761,0.0820857627708719,0,0,14.656342182890857,38.63591874781072,PPARG
GO_Biological_Process_2021,cellular response to lectin (GO:1990858),1/115,0.0722453769721048,0.0822102565544641,0,0,14.527046783625732,38.17253111855829,RELA
GO_Biological_Process_2021,stimulatory C-type lectin receptor signaling pathway (GO:0002223),1/115,0.0722453769721048,0.0822102565544641,0,0,14.527046783625732,38.17253111855829,RELA
GO_Biological_Process_2021,positive regulation of protein metabolic process (GO:0051247),1/115,0.0722453769721048,0.0822102565544641,0,0,14.527046783625732,38.17253111855829,AGTR1
GO_Biological_Process_2021,tumor necrosis factor-mediated signaling pathway (GO:0033209),1/116,0.0728519038358835,0.082710303666886,0,0,14.4,37.71830322776916,RELA
GO_Biological_Process_2021,adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189),1/118,0.0740638596731147,0.0838938456251528,0,0,14.152421652421651,36.8363135332588,ADORA2A
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),1/119,0.0746692890506965,0.0841943008658195,0,0,14.03177966101695,36.40806778684625,PPARG
GO_Biological_Process_2021,innate immune response activating cell surface receptor signaling pathway (GO:0002220),1/119,0.0746692890506965,0.0841943008658195,0,0,14.03177966101695,36.40806778684625,RELA
GO_Biological_Process_2021,positive regulation of epithelial cell proliferation (GO:0050679),1/123,0.0770873542947081,0.0867232735815466,0,0,13.568989071038253,34.77482268580042,KDR
GO_Biological_Process_2021,fatty acid metabolic process (GO:0006631),1/124,0.0776909585674449,0.0870068427395594,0,0,13.4579945799458,34.3853967516103,PPARG
GO_Biological_Process_2021,defense response to symbiont (GO:0140546),1/124,0.0776909585674449,0.0870068427395594,0,0,13.4579945799458,34.3853967516103,RELA
GO_Biological_Process_2021,platelet degranulation (GO:0002576),1/125,0.0782941984154646,0.0872874509361599,0,0,13.348790322580646,34.003130280859715,SERPINE1
GO_Biological_Process_2021,regulation of protein secretion (GO:0050708),1/125,0.0782941984154646,0.0872874509361599,0,0,13.348790322580646,34.003130280859715,HMGCR
GO_Biological_Process_2021,positive regulation of macromolecule biosynthetic process (GO:0010557),1/129,0.0807035176543198,0.0895700476208258,0,0,12.929036458333334,32.54203717343626,KDR
GO_Biological_Process_2021,cellular response to insulin stimulus (GO:0032869),1/129,0.0807035176543198,0.0895700476208258,0,0,12.929036458333334,32.54203717343626,PPARG
GO_Biological_Process_2021,defense response to virus (GO:0051607),1/133,0.0831070223634688,0.0920312663756534,0,0,12.53472222222222,31.1817018518508,RELA
GO_Biological_Process_2021,regulation of cellular component organization (GO:0051128),1/139,0.086701405240232,0.0957973115935599,0,0,11.98611111111111,29.309459952738585,AGTR1
GO_Biological_Process_2021,Ras protein signal transduction (GO:0007265),1/142,0.088493715040115,0.0975598862914408,0,0,11.729314420803783,28.4415201317001,AGTR1
GO_Biological_Process_2021,monocarboxylic acid metabolic process (GO:0032787),1/143,0.0890904297704159,0.0979994727474575,0,0,11.64612676056338,28.161538253712973,PPARG
GO_Biological_Process_2021,negative regulation of cell migration (GO:0030336),1/144,0.0896867838913074,0.0984367140270447,0,0,11.564102564102564,27.886045327020614,SERPINE1
GO_Biological_Process_2021,positive regulation of cytosolic calcium ion concentration (GO:0007204),1/147,0.0914736846456402,0.1001758272114865,0,0,11.324771689497718,27.08550115506136,AGTR1
GO_Biological_Process_2021,regulation of cytosolic calcium ion concentration (GO:0051480),1/148,0.092068598352837,0.1006047597895239,0,0,11.24716553287982,26.826979305512165,AGTR1
GO_Biological_Process_2021,response to cytokine (GO:0034097),1/150,0.0932573471587156,0.1016792661752516,0,0,11.095078299776286,26.32187980921209,RELA
GO_Biological_Process_2021,negative regulation of protein phosphorylation (GO:0001933),1/152,0.0944446591214452,0.1027474862969569,0,0,10.947019867549669,25.8321341685313,PDE4D
GO_Biological_Process_2021,cellular response to interleukin-1 (GO:0071347),1/155,0.0962229365001757,0.1042239684192275,0,0,10.732142857142858,25.12488575477612,RELA
GO_Biological_Process_2021,positive regulation of NF-kappaB transcription factor activity (GO:0051092),1/155,0.0962229365001757,0.1042239684192275,0,0,10.732142857142858,25.12488575477612,RELA
GO_Biological_Process_2021,protein autophosphorylation (GO:0046777),1/159,0.0985889589606772,0.1065535691823913,0,0,10.458333333333334,24.22982485142624,KDR
GO_Biological_Process_2021,positive regulation of protein kinase B signaling (GO:0051897),1/161,0.0997698248736345,0.1075949091774489,0,0,10.3265625,23.80158545007242,AXL
GO_Biological_Process_2021,adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),1/165,0.1021272739997377,0.1098978274562395,0,0,10.072662601626016,22.98113689439487,ADORA2A
GO_Biological_Process_2021,regulation of MAPK cascade (GO:0043408),1/166,0.1027157452170959,0.1102913099402657,0,0,10.011111111111113,22.78318516472688,KDR
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),1/171,0.1056527646821947,0.1131993907309229,0,0,9.71421568627451,21.83364559845647,RELA
GO_Biological_Process_2021,positive regulation of ERK1 and ERK2 cascade (GO:0070374),1/172,0.1062391026375432,0.1135817619991013,0,0,9.656920077972709,21.651423585597897,KDR
GO_Biological_Process_2021,cation transport (GO:0006812),1/174,0.1074107141866279,0.1145868610396138,0,0,9.544315992292873,21.294278955185536,SLC5A2
GO_Biological_Process_2021,defense response to bacterium (GO:0042742),1/176,0.1085809079251888,0.11558612779133,0,0,9.434285714285714,20.94656426340017,SERPINE1
GO_Biological_Process_2021,positive regulation of developmental process (GO:0051094),1/177,0.1091654735973338,0.1159590331130477,0,0,9.380208333333334,20.7761337769104,KDR
GO_Biological_Process_2021,regulated exocytosis (GO:0045055),1/180,0.1109170481757075,0.1175673208714673,0,0,9.221601489757914,20.278049656804296,SERPINE1
GO_Biological_Process_2021,negative regulation of cytokine production (GO:0001818),1/182,0.1120829978352668,0.1185493246334552,0,0,9.11878453038674,19.95660247162695,AXL
GO_Biological_Process_2021,negative regulation of cell differentiation (GO:0045596),1/191,0.1173123259540467,0.123815781124207,0,0,8.682894736842105,18.606709267073946,PPARG
GO_Biological_Process_2021,cellular response to tumor necrosis factor (GO:0071356),1/194,0.1190491079826504,0.1253815073434297,0,0,8.546632124352332,18.189106572753214,RELA
GO_Biological_Process_2021,regulation of protein kinase B signaling (GO:0051896),1/207,0.1265387742543814,0.1329866098851779,0,0,8.002022653721683,16.5418332584129,AXL
GO_Biological_Process_2021,negative regulation of multicellular organismal process (GO:0051241),1/214,0.1305472828644177,0.1366192495092743,0,0,7.736306729264475,15.751273656768497,HMGCR
GO_Biological_Process_2021,positive regulation of protein modification process (GO:0031401),1/214,0.1305472828644177,0.1366192495092743,0,0,7.736306729264475,15.751273656768497,KDR
GO_Biological_Process_2021,regulation of cell growth (GO:0001558),1/217,0.1322600112153449,0.1381196319653918,0,0,7.627700617283951,15.43072783816533,AGTR1
GO_Biological_Process_2021,positive regulation of cell motility (GO:2000147),1/221,0.134538804637219,0.1402035964114177,0,0,7.4875,15.019195801640365,KDR
GO_Biological_Process_2021,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),1/224,0.136244273164289,0.1416825949922754,0,0,7.385650224215246,14.721860005842894,RELA
GO_Biological_Process_2021,apoptotic process (GO:0006915),1/231,0.1402116425162329,0.145502647894204,0,0,7.158333333333333,14.06327788480812,ADORA2A
GO_Biological_Process_2021,regulation of ERK1 and ERK2 cascade (GO:0070372),1/238,0.1441621849826745,0.1492892919799663,0,0,6.944444444444445,13.450113392964562,KDR
GO_Biological_Process_2021,positive regulation of signal transduction (GO:0009967),1/252,0.1520130506430728,0.1570907308315679,0,0,6.552456839309429,12.343445476872184,AXL
GO_Biological_Process_2021,regulation of protein phosphorylation (GO:0001932),1/266,0.1597973909223194,0.1647910593886419,0,0,6.201886792452831,11.373321243798689,KDR
GO_Biological_Process_2021,central nervous system development (GO:0007417),1/268,0.1609040390836522,0.1655873167284987,0,0,6.154806491885144,11.244506008237057,ADORA2A
GO_Biological_Process_2021,positive regulation of cell migration (GO:0030335),1/269,0.1614568584787016,0.1658115040393304,0,0,6.1315298507462686,11.180950771594668,KDR
GO_Biological_Process_2021,positive regulation of MAPK cascade (GO:0043410),1/274,0.1642159159881978,0.1682958145220661,0,0,6.017704517704518,10.871423443391778,KDR
GO_Biological_Process_2021,"regulation of transcription, DNA-templated (GO:0006355)",3/2244,0.1721826843117614,0.1760959271370287,0,0,2.375635876840696,4.179216847407615,VDR;PPARG;RELA
GO_Biological_Process_2021,MAPK cascade (GO:0000165),1/303,0.1800538929346244,0.1837663443353383,0,0,5.431843267108167,9.312890217416603,KDR
GO_Biological_Process_2021,protein transport (GO:0015031),1/369,0.2150717754517145,0.2190545861082277,0,0,4.442708333333333,6.827480716507648,PPARG
GO_Biological_Process_2021,positive regulation of protein phosphorylation (GO:0001934),1/371,0.2161110433440563,0.2196611220848211,0,0,4.418243243243243,6.768584792976873,KDR
GO_Biological_Process_2021,positive regulation of macromolecule metabolic process (GO:0010604),1/384,0.2228353845433907,0.2260317937479066,0,0,4.265448215839861,6.403811101358932,VDR
GO_Biological_Process_2021,regulation of nucleic acid-templated transcription (GO:1903506),1/430,0.2462040096661908,0.2492249177602545,0,0,3.799145299145299,5.324862216511154,RELA
GO_Biological_Process_2021,regulation of intracellular signal transduction (GO:1902531),1/437,0.2497026947349696,0.2522506814159387,0,0,3.7368119266055047,5.184767842343414,RELA
GO_Biological_Process_2021,regulation of cellular macromolecule biosynthetic process (GO:2000112),1/468,0.265017432114078,0.2671764335976957,0,0,3.483226266952177,4.625584016525852,RELA
GO_Biological_Process_2021,positive regulation of gene expression (GO:0010628),1/482,0.2718387316404644,0.2734962848821746,0,0,3.3794178794178795,4.401848210721037,VDR
GO_Biological_Process_2021,protein phosphorylation (GO:0006468),1/496,0.2786015513395033,0.2797317807567021,0,0,3.2814814814814817,4.193643582557186,KDR
GO_Biological_Process_2021,negative regulation of cellular process (GO:0048523),1/566,0.3115544346926647,0.3121851116859697,0,0,2.8646017699115043,3.3406447461849527,VDR
GO_Biological_Process_2021,cytokine-mediated signaling pathway (GO:0019221),1/621,0.3364650270965725,0.3364650270965725,0,0,2.6030913978494623,2.8354461126374044,RELA
